split,dataset,scenario,iteration,k,f1_score,accuracy
within,features,all,3,11,0.7999,0.8158
within,features,all,3,13,0.7975,0.8144
within,features,all,3,15,0.7955,0.8111
within,features,all,3,17,0.7905,0.8069
within,features,all,3,19,0.7875,0.8035
within,features,pca,3,1,0.7606,0.7793
within,features,pca,3,3,0.7531,0.7700
within,features,pca,3,5,0.7476,0.7638
within,features,pca,3,7,0.7439,0.7604
within,features,pca,3,9,0.7401,0.7560
within,features,pca,3,11,0.7397,0.7569
within,features,pca,3,13,0.7390,0.7562
within,features,pca,3,15,0.7347,0.7513
within,features,pca,3,17,0.7334,0.7513
within,features,pca,3,19,0.7254,0.7429
within,features,relieff,3,1,0.7199,0.7380
within,features,relieff,3,3,0.7183,0.7329
within,features,relieff,3,5,0.7117,0.7282
within,features,relieff,3,7,0.7077,0.7222
within,features,relieff,3,9,0.7058,0.7209
within,features,relieff,3,11,0.6999,0.7147
within,features,relieff,3,13,0.7088,0.7231
within,features,relieff,3,15,0.7029,0.7173
within,features,relieff,3,17,0.7004,0.7155
within,features,relieff,3,19,0.6988,0.7133
within,features,all,4,1,0.8062,0.8256
within,features,all,4,3,0.8063,0.8235
within,features,all,4,5,0.8090,0.8251
within,features,all,4,7,0.8017,0.8187
within,features,all,4,9,0.7961,0.8129
within,features,all,4,11,0.8021,0.8175
within,features,all,4,13,0.7937,0.8100
within,features,all,4,15,0.7937,0.8102
within,features,all,4,17,0.7904,0.8064
within,features,all,4,19,0.7919,0.8075
within,features,pca,4,1,0.7587,0.7787
within,features,pca,4,3,0.7572,0.7756
within,features,pca,4,5,0.7582,0.7755
within,features,pca,4,7,0.7525,0.7671
within,features,pca,4,9,0.7477,0.7615
within,features,pca,4,11,0.7506,0.7624
within,features,pca,4,13,0.7480,0.7596
within,features,pca,4,15,0.7446,0.7573
within,features,pca,4,17,0.7453,0.7578
within,features,pca,4,19,0.7433,0.7555
within,features,relieff,4,1,0.7518,0.7711
within,features,relieff,4,3,0.7556,0.7729
within,features,relieff,4,5,0.7502,0.7667
within,features,relieff,4,7,0.7495,0.7649
within,features,relieff,4,9,0.7528,0.7685
within,features,relieff,4,11,0.7530,0.7684
within,features,relieff,4,13,0.7537,0.7673
within,features,relieff,4,15,0.7476,0.7622
within,features,relieff,4,17,0.7460,0.7605
within,features,relieff,4,19,0.7422,0.7558
within,features,all,5,1,0.8137,0.8322
within,features,all,5,3,0.8124,0.8311
within,features,all,5,5,0.8043,0.8215
within,features,all,5,7,0.8022,0.8196
within,features,all,5,9,0.8006,0.8165
within,features,all,5,11,0.7956,0.8136
within,features,all,5,13,0.7931,0.8107
within,features,all,5,15,0.7966,0.8136
within,features,all,5,17,0.7950,0.8122
within,features,all,5,19,0.7942,0.8102
within,features,pca,5,1,0.7617,0.7798
within,features,pca,5,3,0.7560,0.7736
within,features,pca,5,5,0.7475,0.7655
within,features,pca,5,7,0.7372,0.7560
within,features,pca,5,9,0.7330,0.7536
within,features,pca,5,11,0.7324,0.7516
within,features,pca,5,13,0.7320,0.7493
within,features,pca,5,15,0.7265,0.7447
within,features,pca,5,17,0.7214,0.7389
within,features,pca,5,19,0.7229,0.7400
within,features,relieff,5,1,0.6947,0.7131
within,features,relieff,5,3,0.6847,0.7020
within,features,relieff,5,5,0.6819,0.6958
within,features,relieff,5,7,0.6741,0.6895
within,features,relieff,5,9,0.6728,0.6869
within,features,relieff,5,11,0.6619,0.6775
within,features,relieff,5,13,0.6571,0.6722
within,features,relieff,5,15,0.6585,0.6736
within,features,relieff,5,17,0.6546,0.6696
within,features,relieff,5,19,0.6587,0.6733
within,features,all,6,1,0.8036,0.8229
within,features,all,6,3,0.8030,0.8231
within,features,all,6,5,0.7991,0.8182
within,features,all,6,7,0.7994,0.8196
within,features,all,6,9,0.7903,0.8111
within,features,all,6,11,0.7909,0.8111
within,features,all,6,13,0.7895,0.8089
within,features,all,6,15,0.7892,0.8073
within,features,all,6,17,0.7868,0.8056
within,features,all,6,19,0.7862,0.8051
within,features,pca,6,1,0.7579,0.7758
within,features,pca,6,3,0.7437,0.7631
within,features,pca,6,5,0.7387,0.7587
within,features,pca,6,7,0.7386,0.7560
within,features,pca,6,9,0.7371,0.7536
within,features,pca,6,11,0.7329,0.7475
within,features,pca,6,13,0.7297,0.7449
within,features,pca,6,15,0.7334,0.7482
within,features,pca,6,17,0.7323,0.7476
within,features,pca,6,19,0.7287,0.7435
within,features,relieff,6,1,0.7151,0.7300
within,features,relieff,6,3,0.6984,0.7125
within,features,relieff,6,5,0.6957,0.7102
within,features,relieff,6,7,0.6908,0.7045
within,features,relieff,6,9,0.6891,0.7016
within,features,relieff,6,11,0.6834,0.6953
within,features,relieff,6,13,0.6867,0.6991
within,features,relieff,6,15,0.6807,0.6935
within,features,relieff,6,17,0.6827,0.6955
within,features,relieff,6,19,0.6768,0.6889
within,features,all,7,1,0.8047,0.8220
within,features,all,7,3,0.8038,0.8195
within,features,all,7,5,0.7957,0.8127
within,features,all,7,7,0.7933,0.8104
within,features,all,7,9,0.7920,0.8091
within,features,all,7,11,0.7952,0.8111
within,features,all,7,13,0.7945,0.8100
within,features,all,7,15,0.7941,0.8095
within,features,all,7,17,0.7909,0.8060
within,features,all,7,19,0.7869,0.8005
within,features,pca,7,1,0.7626,0.7793
within,features,pca,7,3,0.7574,0.7716
within,features,pca,7,5,0.7504,0.7667
within,features,pca,7,7,0.7435,0.7593
within,features,pca,7,9,0.7415,0.7573
within,features,pca,7,11,0.7442,0.7593
within,features,pca,7,13,0.7417,0.7562
within,features,pca,7,15,0.7408,0.7549
within,features,pca,7,17,0.7416,0.7551
within,features,pca,7,19,0.7386,0.7529
within,features,relieff,7,1,0.7131,0.7316
within,features,relieff,7,3,0.7063,0.7233
within,features,relieff,7,5,0.7006,0.7136
within,features,relieff,7,7,0.6977,0.7102
within,features,relieff,7,9,0.6933,0.7053
within,features,relieff,7,11,0.6969,0.7107
within,features,relieff,7,13,0.6948,0.7095
within,features,relieff,7,15,0.6888,0.7036
within,features,relieff,7,17,0.6855,0.7015
within,features,relieff,7,19,0.6825,0.6967
within,features,all,8,1,0.8116,0.8316
within,features,all,8,3,0.8036,0.8235
within,features,all,8,5,0.7983,0.8165
within,features,all,8,7,0.7937,0.8118
within,features,all,8,9,0.7933,0.8107
within,features,all,8,11,0.7899,0.8073
within,features,all,8,13,0.7866,0.8047
within,features,all,8,15,0.7860,0.8045
within,features,all,8,17,0.7833,0.8013
within,features,all,8,19,0.7829,0.8020
within,features,pca,8,1,0.7638,0.7836
within,features,pca,8,3,0.7504,0.7685
within,features,pca,8,5,0.7506,0.7667
within,features,pca,8,7,0.7426,0.7582
within,features,pca,8,9,0.7393,0.7549
within,features,pca,8,11,0.7328,0.7480
within,features,pca,8,13,0.7323,0.7496
within,features,pca,8,15,0.7275,0.7433
within,features,pca,8,17,0.7280,0.7440
within,features,pca,8,19,0.7227,0.7391
within,features,relieff,8,1,0.7181,0.7342
within,features,relieff,8,3,0.7124,0.7271
within,features,relieff,8,5,0.7054,0.7164
within,features,relieff,8,7,0.7030,0.7136
within,features,relieff,8,9,0.6950,0.7062
within,features,relieff,8,11,0.6909,0.7016
within,features,relieff,8,13,0.6914,0.7035
within,features,relieff,8,15,0.6929,0.7042
within,features,relieff,8,17,0.6898,0.6998
within,features,relieff,8,19,0.6889,0.6989
within,features,all,9,1,0.8064,0.8264
within,features,all,9,3,0.8008,0.8191
within,features,all,9,5,0.7969,0.8160
within,features,all,9,7,0.7923,0.8122
within,features,all,9,9,0.7916,0.8096
within,features,all,9,11,0.7916,0.8113
within,features,all,9,13,0.7879,0.8082
within,features,all,9,15,0.7889,0.8087
within,features,all,9,17,0.7869,0.8055
within,features,all,9,19,0.7844,0.8033
within,features,pca,9,1,0.7556,0.7744
within,features,pca,9,3,0.7466,0.7627
within,features,pca,9,5,0.7410,0.7582
within,features,pca,9,7,0.7370,0.7540
within,features,pca,9,9,0.7362,0.7542
within,features,pca,9,11,0.7350,0.7518
within,features,pca,9,13,0.7309,0.7480
within,features,pca,9,15,0.7292,0.7460
within,features,pca,9,17,0.7241,0.7413
within,features,pca,9,19,0.7218,0.7382
within,features,relieff,9,1,0.7358,0.7500
within,features,relieff,9,3,0.7354,0.7471
within,features,relieff,9,5,0.7300,0.7385
within,features,relieff,9,7,0.7239,0.7325
within,features,relieff,9,9,0.7223,0.7296
within,features,relieff,9,11,0.7188,0.7273
within,features,relieff,9,13,0.7135,0.7231
within,features,relieff,9,15,0.7136,0.7233
within,features,relieff,9,17,0.7119,0.7222
within,features,relieff,9,19,0.7074,0.7162
within,features,all,10,1,0.8025,0.8222
within,features,all,10,3,0.8010,0.8198
within,features,all,10,5,0.7960,0.8136
within,features,all,10,7,0.7970,0.8140
within,features,all,10,9,0.7939,0.8115
within,features,all,10,11,0.7915,0.8100
within,features,all,10,13,0.7882,0.8055
within,features,all,10,15,0.7837,0.8009
within,features,all,10,17,0.7832,0.8000
within,features,all,10,19,0.7791,0.7962
within,features,pca,10,1,0.7601,0.7787
within,features,pca,10,3,0.7565,0.7740
within,features,pca,10,5,0.7444,0.7611
within,features,pca,10,7,0.7348,0.7529
within,features,pca,10,9,0.7344,0.7516
within,features,pca,10,11,0.7308,0.7484
within,features,pca,10,13,0.7270,0.7447
within,features,pca,10,15,0.7237,0.7411
within,features,pca,10,17,0.7169,0.7331
within,features,pca,10,19,0.7170,0.7331
within,features,relieff,10,1,0.7319,0.7500
within,features,relieff,10,3,0.7325,0.7482
within,features,relieff,10,5,0.7192,0.7335
within,features,relieff,10,7,0.7232,0.7365
within,features,relieff,10,9,0.7201,0.7325
within,features,relieff,10,11,0.7184,0.7313
within,features,relieff,10,13,0.7131,0.7280
within,features,relieff,10,15,0.7146,0.7291
within,features,relieff,10,17,0.7139,0.7289
within,features,relieff,10,19,0.7140,0.7275
within,embeddings,all,1,1,0.6698,0.6984
within,embeddings,all,1,3,0.6634,0.6904
within,embeddings,all,1,5,0.6576,0.6853
within,embeddings,all,1,7,0.6515,0.6780
within,embeddings,all,1,9,0.6503,0.6782
within,embeddings,all,1,11,0.6448,0.6709
within,embeddings,all,1,13,0.6405,0.6669
within,embeddings,all,1,15,0.6373,0.6647
within,embeddings,all,1,17,0.6345,0.6622
within,embeddings,all,1,19,0.6340,0.6611
within,embeddings,pca,1,1,0.5684,0.6020
within,embeddings,pca,1,3,0.5774,0.6087
within,embeddings,pca,1,5,0.5792,0.6082
within,embeddings,pca,1,7,0.5797,0.6080
within,embeddings,pca,1,9,0.5783,0.6071
within,embeddings,pca,1,11,0.5761,0.6042
within,embeddings,pca,1,13,0.5802,0.6085
within,embeddings,pca,1,15,0.5764,0.6047
within,embeddings,pca,1,17,0.5785,0.6067
within,embeddings,pca,1,19,0.5771,0.6053
within,embeddings,relieff,1,1,0.5439,0.5880
within,embeddings,relieff,1,3,0.5481,0.5929
within,embeddings,relieff,1,5,0.5377,0.5851
within,embeddings,relieff,1,7,0.5503,0.5947
within,embeddings,relieff,1,9,0.5540,0.5978
within,embeddings,relieff,1,11,0.5573,0.5998
within,embeddings,relieff,1,13,0.5529,0.5945
within,embeddings,relieff,1,15,0.5451,0.5915
within,embeddings,relieff,1,17,0.5441,0.5893
within,embeddings,relieff,1,19,0.5509,0.5933
within,embeddings,all,2,1,0.6605,0.6927
within,embeddings,all,2,3,0.6640,0.6935
within,embeddings,all,2,5,0.6628,0.6915
within,embeddings,all,2,7,0.6556,0.6847
within,embeddings,all,2,9,0.6527,0.6802
within,embeddings,all,2,11,0.6486,0.6771
within,embeddings,all,2,13,0.6414,0.6696
within,embeddings,all,2,15,0.6399,0.6678
within,embeddings,all,2,17,0.6370,0.6633
within,embeddings,all,2,19,0.6340,0.6605
within,embeddings,pca,2,1,0.5579,0.5916
within,embeddings,pca,2,3,0.5668,0.5987
within,embeddings,pca,2,5,0.5719,0.6027
within,embeddings,pca,2,7,0.5757,0.6055
within,embeddings,pca,2,9,0.5759,0.6058
within,embeddings,pca,2,11,0.5772,0.6065
within,embeddings,pca,2,13,0.5751,0.6035
within,embeddings,pca,2,15,0.5750,0.6025
within,embeddings,pca,2,17,0.5735,0.6018
within,embeddings,pca,2,19,0.5765,0.6056
within,embeddings,relieff,2,1,0.5202,0.5713
within,embeddings,relieff,2,3,0.5164,0.5658
within,embeddings,relieff,2,5,0.5195,0.5680
within,embeddings,relieff,2,7,0.5167,0.5620
within,embeddings,relieff,2,9,0.5207,0.5647
within,embeddings,relieff,2,11,0.5246,0.5675
within,embeddings,relieff,2,13,0.5266,0.5684
within,embeddings,relieff,2,15,0.5259,0.5676
within,embeddings,relieff,2,17,0.5299,0.5718
within,embeddings,relieff,2,19,0.5305,0.5720
within,embeddings,all,3,1,0.6648,0.6964
within,embeddings,all,3,3,0.6627,0.6911
within,embeddings,all,3,5,0.6557,0.6851
within,embeddings,all,3,7,0.6543,0.6829
within,embeddings,all,3,9,0.6504,0.6785
within,embeddings,all,3,11,0.6511,0.6789
within,embeddings,all,3,13,0.6458,0.6736
within,embeddings,all,3,15,0.6445,0.6718
within,embeddings,all,3,17,0.6435,0.6700
within,embeddings,all,3,19,0.6431,0.6689
within,embeddings,pca,3,1,0.5695,0.6042
within,embeddings,pca,3,3,0.5737,0.6067
within,embeddings,pca,3,5,0.5725,0.6047
within,embeddings,pca,3,7,0.5720,0.6022
within,embeddings,pca,3,9,0.5690,0.5996
within,embeddings,pca,3,11,0.5725,0.6025
within,embeddings,pca,3,13,0.5740,0.6036
within,embeddings,pca,3,15,0.5714,0.6007
within,embeddings,pca,3,17,0.5707,0.5987
within,embeddings,pca,3,19,0.5715,0.5995
within,embeddings,relieff,3,1,0.5405,0.5900
within,embeddings,relieff,3,3,0.5493,0.5967
within,embeddings,relieff,3,5,0.5518,0.5962
within,embeddings,relieff,3,7,0.5543,0.5984
within,embeddings,relieff,3,9,0.5550,0.5976
within,embeddings,relieff,3,11,0.5538,0.5982
within,embeddings,relieff,3,13,0.5541,0.5973
within,embeddings,relieff,3,15,0.5573,0.5980
within,embeddings,relieff,3,17,0.5558,0.5989
within,embeddings,relieff,3,19,0.5512,0.5944
within,embeddings,all,4,1,0.6712,0.6996
within,embeddings,all,4,3,0.6666,0.6975
within,embeddings,all,4,5,0.6536,0.6851
within,embeddings,all,4,7,0.6526,0.6809
within,embeddings,all,4,9,0.6518,0.6795
within,embeddings,all,4,11,0.6504,0.6784
within,embeddings,all,4,13,0.6485,0.6760
within,embeddings,all,4,15,0.6435,0.6724
within,embeddings,all,4,17,0.6442,0.6725
within,embeddings,all,4,19,0.6414,0.6696
within,embeddings,pca,4,1,0.5616,0.5942
within,embeddings,pca,4,3,0.5685,0.6004
within,embeddings,pca,4,5,0.5714,0.6033
within,embeddings,pca,4,7,0.5684,0.6004
within,embeddings,pca,4,9,0.5683,0.5996
within,embeddings,pca,4,11,0.5707,0.6011
within,embeddings,pca,4,13,0.5705,0.5998
within,embeddings,pca,4,15,0.5693,0.5987
within,embeddings,pca,4,17,0.5653,0.5945
within,embeddings,pca,4,19,0.5665,0.5958
within,embeddings,relieff,4,1,0.4844,0.5095
within,embeddings,relieff,4,3,0.4870,0.5133
within,embeddings,relieff,4,5,0.5191,0.5671
within,embeddings,relieff,4,7,0.5164,0.5629
within,embeddings,relieff,4,9,0.5166,0.5642
within,embeddings,relieff,4,11,0.5187,0.5656
within,embeddings,relieff,4,13,0.5157,0.5624
within,embeddings,relieff,4,15,0.5171,0.5622
within,embeddings,relieff,4,17,0.5244,0.5698
within,embeddings,relieff,4,19,0.5240,0.5696
within,embeddings,all,5,1,0.6655,0.6947
within,embeddings,all,5,3,0.6678,0.6953
within,embeddings,all,5,5,0.6642,0.6924
within,embeddings,all,5,7,0.6564,0.6836
within,embeddings,all,5,9,0.6541,0.6815
within,embeddings,all,5,11,0.6507,0.6787
within,embeddings,all,5,13,0.6518,0.6782
within,embeddings,all,5,15,0.6498,0.6758
within,embeddings,all,5,17,0.6455,0.6720
within,embeddings,all,5,19,0.6460,0.6709
within,embeddings,pca,5,1,0.5595,0.5913
within,embeddings,pca,5,3,0.5637,0.5951
within,embeddings,pca,5,5,0.5729,0.6033
within,embeddings,pca,5,7,0.5769,0.6056
within,embeddings,pca,5,9,0.5756,0.6040
within,embeddings,pca,5,11,0.5746,0.6027
within,embeddings,pca,5,13,0.5771,0.6044
within,embeddings,pca,5,15,0.5756,0.6020
within,embeddings,pca,5,17,0.5727,0.5996
within,embeddings,pca,5,19,0.5703,0.5956
within,embeddings,relieff,5,1,0.5176,0.5360
within,embeddings,relieff,5,3,0.5172,0.5336
within,embeddings,relieff,5,5,0.5483,0.5935
within,embeddings,relieff,5,7,0.5487,0.5945
within,embeddings,relieff,5,9,0.5471,0.5916
within,embeddings,relieff,5,11,0.5463,0.5905
within,embeddings,relieff,5,13,0.5496,0.5940
within,embeddings,relieff,5,15,0.5476,0.5922
within,embeddings,relieff,5,17,0.5468,0.5911
within,embeddings,relieff,5,19,0.5434,0.5876
within,embeddings,all,6,1,0.6636,0.6929
within,embeddings,all,6,3,0.6683,0.6985
within,embeddings,all,6,5,0.6658,0.6938
within,embeddings,all,6,7,0.6636,0.6916
within,embeddings,all,6,9,0.6517,0.6796
within,embeddings,all,6,11,0.6485,0.6765
within,embeddings,all,6,13,0.6489,0.6762
within,embeddings,all,6,15,0.6504,0.6765
within,embeddings,all,6,17,0.6501,0.6758
within,embeddings,all,6,19,0.6468,0.6720
within,embeddings,pca,6,1,0.5630,0.5958
within,embeddings,pca,6,3,0.5681,0.6000
within,embeddings,pca,6,5,0.5702,0.6009
within,embeddings,pca,6,7,0.5771,0.6093
within,embeddings,pca,6,9,0.5793,0.6105
within,embeddings,pca,6,11,0.5777,0.6087
within,embeddings,pca,6,13,0.5782,0.6082
within,embeddings,pca,6,15,0.5808,0.6104
within,embeddings,pca,6,17,0.5801,0.6098
within,embeddings,pca,6,19,0.5800,0.6098
within,embeddings,relieff,6,1,0.5112,0.5307
within,embeddings,relieff,6,3,0.5487,0.5909
within,embeddings,relieff,6,5,0.5458,0.5884
within,embeddings,relieff,6,7,0.5511,0.5938
within,embeddings,relieff,6,9,0.5562,0.5985
within,embeddings,relieff,6,11,0.5549,0.5960
within,embeddings,relieff,6,13,0.5537,0.5947
within,embeddings,relieff,6,15,0.5540,0.5944
within,embeddings,relieff,6,17,0.5526,0.5929
within,embeddings,relieff,6,19,0.5532,0.5942
within,embeddings,all,7,1,0.6617,0.6918
within,embeddings,all,7,3,0.6663,0.6965
within,embeddings,all,7,5,0.6583,0.6882
within,embeddings,all,7,7,0.6542,0.6844
within,embeddings,all,7,9,0.6471,0.6780
within,embeddings,all,7,11,0.6468,0.6773
within,embeddings,all,7,13,0.6435,0.6733
within,embeddings,all,7,15,0.6434,0.6724
within,embeddings,all,7,17,0.6397,0.6678
within,embeddings,all,7,19,0.6356,0.6640
within,embeddings,pca,7,1,0.5766,0.6107
within,embeddings,pca,7,3,0.5788,0.6102
within,embeddings,pca,7,5,0.5763,0.6060
within,embeddings,pca,7,7,0.5761,0.6067
within,embeddings,pca,7,9,0.5791,0.6096
within,embeddings,pca,7,11,0.5813,0.6120
within,embeddings,pca,7,13,0.5804,0.6098
within,embeddings,pca,7,15,0.5806,0.6098
within,embeddings,pca,7,17,0.5828,0.6122
within,embeddings,pca,7,19,0.5834,0.6133
within,embeddings,relieff,7,1,0.5337,0.5829
within,embeddings,relieff,7,3,0.5406,0.5860
within,embeddings,relieff,7,5,0.5440,0.5871
within,embeddings,relieff,7,7,0.5453,0.5869
within,embeddings,relieff,7,9,0.5413,0.5845
within,embeddings,relieff,7,11,0.5410,0.5844
within,embeddings,relieff,7,13,0.5419,0.5860
within,embeddings,relieff,7,15,0.5418,0.5847
within,embeddings,relieff,7,17,0.5405,0.5827
within,embeddings,relieff,7,19,0.5374,0.5807
within,embeddings,all,8,1,0.6678,0.6971
within,embeddings,all,8,3,0.6637,0.6920
within,embeddings,all,8,5,0.6592,0.6878
within,embeddings,all,8,7,0.6544,0.6831
within,embeddings,all,8,9,0.6498,0.6782
within,embeddings,all,8,11,0.6451,0.6742
within,embeddings,all,8,13,0.6449,0.6735
within,embeddings,all,8,15,0.6413,0.6707
within,embeddings,all,8,17,0.6377,0.6669
within,embeddings,all,8,19,0.6386,0.6664
within,embeddings,pca,8,1,0.5693,0.6007
within,embeddings,pca,8,3,0.5692,0.6005
within,embeddings,pca,8,5,0.5708,0.6020
within,embeddings,pca,8,7,0.5748,0.6042
within,embeddings,pca,8,9,0.5719,0.5995
within,embeddings,pca,8,11,0.5751,0.6024
within,embeddings,pca,8,13,0.5701,0.5976
within,embeddings,pca,8,15,0.5714,0.6004
within,embeddings,pca,8,17,0.5681,0.5962
within,embeddings,pca,8,19,0.5668,0.5951
within,embeddings,relieff,8,1,0.5507,0.5969
within,embeddings,relieff,8,3,0.5549,0.5967
within,embeddings,relieff,8,5,0.5559,0.5993
within,embeddings,relieff,8,7,0.5589,0.6009
within,embeddings,relieff,8,9,0.5590,0.6000
within,embeddings,relieff,8,11,0.5626,0.6031
within,embeddings,relieff,8,13,0.5610,0.6018
within,embeddings,relieff,8,15,0.5618,0.6018
within,embeddings,relieff,8,17,0.5614,0.6016
within,embeddings,relieff,8,19,0.5598,0.5995
within,embeddings,all,9,1,0.6740,0.7038
within,embeddings,all,9,3,0.6649,0.6958
within,embeddings,all,9,5,0.6610,0.6896
within,embeddings,all,9,7,0.6591,0.6882
within,embeddings,all,9,9,0.6568,0.6853
within,embeddings,all,9,11,0.6531,0.6813
within,embeddings,all,9,13,0.6509,0.6787
within,embeddings,all,9,15,0.6486,0.6769
within,embeddings,all,9,17,0.6471,0.6744
within,embeddings,all,9,19,0.6449,0.6720
within,embeddings,pca,9,1,0.5577,0.5953
within,embeddings,pca,9,3,0.5648,0.6000
within,embeddings,pca,9,5,0.5705,0.6044
within,embeddings,pca,9,7,0.5680,0.6016
within,embeddings,pca,9,9,0.5725,0.6056
within,embeddings,pca,9,11,0.5698,0.6036
within,embeddings,pca,9,13,0.5704,0.6027
within,embeddings,pca,9,15,0.5728,0.6053
within,embeddings,pca,9,17,0.5714,0.6031
within,embeddings,pca,9,19,0.5738,0.6047
within,embeddings,relieff,9,1,0.5040,0.5582
within,embeddings,relieff,9,3,0.5144,0.5645
within,embeddings,relieff,9,5,0.5229,0.5705
within,embeddings,relieff,9,7,0.5201,0.5667
within,embeddings,relieff,9,9,0.5254,0.5716
within,embeddings,relieff,9,11,0.5268,0.5724
within,embeddings,relieff,9,13,0.5209,0.5658
within,embeddings,relieff,9,15,0.5203,0.5655
within,embeddings,relieff,9,17,0.5202,0.5642
within,embeddings,relieff,9,19,0.5188,0.5624
within,embeddings,all,10,1,0.6639,0.6945
within,embeddings,all,10,3,0.6664,0.6973
within,embeddings,all,10,5,0.6689,0.6984
within,embeddings,all,10,7,0.6590,0.6900
within,embeddings,all,10,9,0.6574,0.6869
within,embeddings,all,10,11,0.6510,0.6804
within,embeddings,all,10,13,0.6497,0.6798
within,embeddings,all,10,15,0.6465,0.6751
within,embeddings,all,10,17,0.6416,0.6718
within,embeddings,all,10,19,0.6392,0.6696
within,embeddings,pca,10,1,0.5628,0.5956
within,embeddings,pca,10,3,0.5762,0.6062
within,embeddings,pca,10,5,0.5760,0.6044
within,embeddings,pca,10,7,0.5768,0.6051
within,embeddings,pca,10,9,0.5799,0.6085
within,embeddings,pca,10,11,0.5829,0.6115
within,embeddings,pca,10,13,0.5823,0.6105
within,embeddings,pca,10,15,0.5832,0.6107
within,embeddings,pca,10,17,0.5812,0.6093
within,embeddings,pca,10,19,0.5793,0.6084
within,embeddings,relieff,10,1,0.5358,0.5847
within,embeddings,relieff,10,3,0.5392,0.5851
within,embeddings,relieff,10,5,0.5413,0.5871
within,embeddings,relieff,10,7,0.5428,0.5887
within,embeddings,relieff,10,9,0.5372,0.5835
within,embeddings,relieff,10,11,0.5373,0.5840
within,embeddings,relieff,10,13,0.5384,0.5847
within,embeddings,relieff,10,15,0.5357,0.5820
within,embeddings,relieff,10,17,0.5440,0.5880
within,embeddings,relieff,10,19,0.5440,0.5862
within,embeddings,all,1,1,0.6698,0.6984
within,embeddings,all,1,3,0.6634,0.6904
within,embeddings,all,1,5,0.6576,0.6853
within,embeddings,all,1,7,0.6515,0.6780
within,embeddings,all,1,9,0.6503,0.6782
within,embeddings,all,1,11,0.6448,0.6709
within,embeddings,all,1,13,0.6405,0.6669
within,embeddings,all,1,15,0.6373,0.6647
within,embeddings,all,1,17,0.6345,0.6622
within,embeddings,all,1,19,0.6340,0.6611
within,embeddings,pca,1,1,0.5684,0.6020
within,embeddings,pca,1,3,0.5774,0.6087
within,embeddings,pca,1,5,0.5792,0.6082
within,embeddings,pca,1,7,0.5797,0.6080
within,embeddings,pca,1,9,0.5783,0.6071
within,embeddings,pca,1,11,0.5761,0.6042
within,embeddings,pca,1,13,0.5802,0.6085
within,embeddings,pca,1,15,0.5764,0.6047
within,embeddings,pca,1,17,0.5785,0.6067
within,embeddings,pca,1,19,0.5771,0.6053
within,embeddings,relieff,1,1,0.5439,0.5880
within,embeddings,relieff,1,3,0.5481,0.5929
within,embeddings,relieff,1,5,0.5377,0.5851
within,embeddings,relieff,1,7,0.5503,0.5947
within,embeddings,relieff,1,9,0.5540,0.5978
within,embeddings,relieff,1,11,0.5573,0.5998
within,embeddings,relieff,1,13,0.5529,0.5945
within,embeddings,relieff,1,15,0.5451,0.5915
within,embeddings,relieff,1,17,0.5441,0.5893
within,embeddings,relieff,1,19,0.5509,0.5933
within,embeddings,all,2,1,0.6605,0.6927
within,embeddings,all,2,3,0.6640,0.6935
within,embeddings,all,2,5,0.6628,0.6915
within,embeddings,all,2,7,0.6556,0.6847
within,embeddings,all,2,9,0.6527,0.6802
within,embeddings,all,2,11,0.6486,0.6771
within,embeddings,all,2,13,0.6414,0.6696
within,embeddings,all,2,15,0.6399,0.6678
within,embeddings,all,2,17,0.6370,0.6633
within,embeddings,all,2,19,0.6340,0.6605
within,embeddings,pca,2,1,0.5579,0.5916
within,embeddings,pca,2,3,0.5668,0.5987
within,embeddings,pca,2,5,0.5719,0.6027
within,embeddings,pca,2,7,0.5757,0.6055
within,embeddings,pca,2,9,0.5759,0.6058
within,embeddings,pca,2,11,0.5772,0.6065
within,embeddings,pca,2,13,0.5751,0.6035
within,embeddings,pca,2,15,0.5750,0.6025
within,embeddings,pca,2,17,0.5735,0.6018
within,embeddings,pca,2,19,0.5765,0.6056
within,embeddings,relieff,2,1,0.5202,0.5713
within,embeddings,relieff,2,3,0.5164,0.5658
within,embeddings,relieff,2,5,0.5195,0.5680
within,embeddings,relieff,2,7,0.5167,0.5620
within,embeddings,relieff,2,9,0.5207,0.5647
within,embeddings,relieff,2,11,0.5246,0.5675
within,embeddings,relieff,2,13,0.5266,0.5684
within,embeddings,relieff,2,15,0.5259,0.5676
within,embeddings,relieff,2,17,0.5299,0.5718
within,embeddings,relieff,2,19,0.5305,0.5720
within,embeddings,all,3,1,0.6648,0.6964
within,embeddings,all,3,3,0.6627,0.6911
within,embeddings,all,3,5,0.6557,0.6851
within,embeddings,all,3,7,0.6543,0.6829
within,embeddings,all,3,9,0.6504,0.6785
within,embeddings,all,3,11,0.6511,0.6789
within,embeddings,all,3,13,0.6458,0.6736
within,embeddings,all,3,15,0.6445,0.6718
within,embeddings,all,3,17,0.6435,0.6700
within,embeddings,all,3,19,0.6431,0.6689
within,embeddings,pca,3,1,0.5695,0.6042
within,embeddings,pca,3,3,0.5737,0.6067
within,embeddings,pca,3,5,0.5725,0.6047
within,embeddings,pca,3,7,0.5720,0.6022
within,embeddings,pca,3,9,0.5690,0.5996
within,embeddings,pca,3,11,0.5725,0.6025
